"GPГЛВ";"Трубы проф. 15х15х 1.5";"168";"006";"6.00";"6.20";"95800.00";"RUB";"77.00";"RUB";"95800.00";"RUB";"67.00";"RUB";"1";"1"
"C4VБ2";"Трубы проф. 15х15х 2.0";"168";"006";"6.00";"6.00";"94300.00";"RUB";"97.00";"RUB";"";"RUB";"";"RUB";"1";"1"
"A3KГЛВ";"Трубы проф. 20х10х 1.2";"168";"006";"6.00";"6.20";"119400.00";"RUB";"80.00";"RUB";"119400.00";"RUB";"65.00";"RUB";"1";"1"
"AVSБ2";"Трубы проф. 20х20х 1.2";"168";"006";"6.00";"6.25";"";"RUB";"";"RUB";"111800.00";"RUB";"87.00";"RUB";"1";"1"
"38UГЛВ";"Трубы проф. 20х20х 1.5";"168";"006";"6.00";"6.20";"92600.00";"RUB";"107.00";"RUB";"92600.00";"RUB";"86.00";"RUB";"1";"1"
"GXГЛВ";"Трубы проф. 20х20х 2.0";"168";"006";"6.00";"6.00;6.20";"83400.00";"RUB";"123.00";"RUB";"83400.00";"RUB";"99.00";"RUB";"1";"1"
"AVTБ2";"Трубы проф. 25х25х 1.2";"168";"006";"6.00";"6.25";"111800.00";"RUB";"132.00";"RUB";"111800.00";"RUB";"106.00";"RUB";"1";"1"
"H3ГЛВ";"Трубы проф. 25х25х 1.5";"168";"006";"6.00";"6.20";"91000.00";"RUB";"136.00";"RUB";"91000.00";"RUB";"109.00";"RUB";"1";"1"
"H5ГЛВ";"Трубы проф. 25х25х 2.0";"168";"006";"6.00";"6.20";"82300.00";"RUB";"157.00";"RUB";"82300.00";"RUB";"126.00";"RUB";"1";"1"
"BM8ГЛВ";"Трубы проф. 30х10х 1.2";"168";"006";"6.00";"6.30";"118300.00";"RUB";"109.00";"RUB";"118300.00";"RUB";"87.00";"RUB";"1";"1"
"9VYГЛВ";"Трубы проф. 30х15х 1.5";"168";"006";"6.00";"6.20";"105200.00";"RUB";"150.00";"RUB";"105200.00";"RUB";"121.00";"RUB";"1";"1"
"AXHБ2";"Трубы проф. 30х20х 1.2";"168";"006";"6.00";"6.30";"111800.00";"RUB";"133.00";"RUB";"111800.00";"RUB";"107.00";"RUB";"1";"1"
"9M4ГЛВ";"Трубы проф. 30х20х 1.5";"168";"006";"6.00";"6.20";"91000.00";"RUB";"133.00";"RUB";"91000.00";"RUB";"107.00";"RUB";"1";"1"
"AWAБ2";"Трубы проф. 30х20х 2.0";"168";"006";"6.00";"6.25";"82300.00";"RUB";"157.00";"RUB";"82300.00";"RUB";"126.00";"RUB";"1";"1"
"AQZБ2";"Трубы проф. 30х30х 1.2";"168";"006";"7.00";"6.20";"111800.00";"RUB";"164.00";"RUB";"111800.00";"RUB";"132.00";"RUB";"1";"1"
"38YГЛВ";"Трубы проф. 30х30х 1.5";"168";"006";"6.00";"6.20";"91000.00";"RUB";"157.00";"RUB";"91000.00";"RUB";"133.00";"RUB";"1";"1"
"2BCБ3";"Трубы проф. 30х30х 2.0";"168";"006";"6.00";"6.20";"82300.00";"RUB";"193.00";"RUB";"82300.00";"RUB";"163.00";"RUB";"1";"1"
"8YEГЛВ";"Трубы проф. 30х30х 2.0; немер";"168";"006";"2.20 -- 1шт; 2.30- -13шт";"2.20 - 13шт.; 2.30 - 13шт";"82200.00";"RUB";"193.00";"RUB";"";"RUB";"";"RUB";"1";"1"
"AOHГЛВ";"Трубы проф. 30х30 оц.лежал.х 2.0";"168";"006";"0.82";"5.80";"84600.00";"RUB";"201.00";"RUB";"";"RUB";"";"RUB";"1";"1"
"BMAГЛВ";"Трубы проф. 40х10х 1.2";"168";"006";"6.00";"6.30";"118300.00";"RUB";"140.00";"RUB";"118300.00";"RUB";"112.00";"RUB";"1";"1"
"9U6ГЛВ";"Трубы проф. 40х20х 1.2";"168";"006";"6.00";"6.20";"107500.00";"RUB";"157.00";"RUB";"107500.00";"RUB";"127.00";"RUB";"1";"1"
"HKГЛВ";"Трубы проф. 40х20х 1.5";"168";"006";"6.00";"6.20";"91000.00";"RUB";"157.00";"RUB";"91000.00";"RUB";"126.00";"RUB";"1";"1"
"HLГЛВ";"Трубы проф. 40х20х 2.0";"168";"006";"6.00";"6.20";"82300.00";"RUB";"184.00";"RUB";"82300.00";"RUB";"147.00";"RUB";"1";"1"
"A65ГЛВ";"Трубы проф. 40х20х 3.0";"168";"006";"6.00";"6.20";"78600.00";"RUB";"252.00";"RUB";"78600.00";"RUB";"202.00";"RUB";"1";"1"
"38ZГЛВ";"Трубы проф. 40х25х 1.5";"168";"006";"5.85; 6.00";"5.95; 6.20";"91000.00";"RUB";"179.00";"RUB";"91000.00";"RUB";"144.00";"RUB";"1";"1"
"HNГЛВ";"Трубы проф. 40х25х 2.0";"168";"006";"6.00";"6.25";"82300.00";"RUB";"212.00";"RUB";"82300.00";"RUB";"171.00";"RUB";"1";"1"
"BWGБ2";"Трубы проф. 40х25х 3.0";"168";"006";"6.00";"6.25";"82900.00";"RUB";"296.00";"RUB";"82900.00";"RUB";"237.00";"RUB";"1";"1"
"BMBГЛВ";"Трубы проф. 40х30х 1.5";"168";"006";"6.00";"6.30";"118300.00";"RUB";"245.00";"RUB";"118300.00";"RUB";"197.00";"RUB";"1";"1"
"2M8ГЛВ";"Трубы проф. 40х40х 1.5";"168";"006";"6.00";"6.20";"91000.00";"RUB";"228.00";"RUB";"91000.00";"RUB";"183.00";"RUB";"1";"1"
"HVГЛВ";"Трубы проф. 40х40х 2.0";"168";"006";"6.00";"6.20";"81600.00";"RUB";"248.00";"RUB";"81600.00";"RUB";"199.00";"RUB";"1";"1"
"7YHГЛВ";"Трубы проф. 40х40х 3.0";"168";"006";"6.00";"6.20";"75100.00";"RUB";"341.00";"RUB";"75100.00";"RUB";"274.00";"RUB";"1";"1"
"9M7ГЛВ";"Трубы проф. 40х40х 4.0";"168";"006";"6.00";"6.20";"83400.00";"RUB";"490.00";"RUB";"83400.00";"RUB";"394.00";"RUB";"1";"1"
"HYГЛВ";"Трубы проф. 50х25х 1.5";"168";"006";"6.00";"6.20";"91000.00";"RUB";"204.00";"RUB";"91000.00";"RUB";"164.00";"RUB";"1";"1"
"HZГЛВ";"Трубы проф. 50х25х 2.0";"168";"006";"6.00";"6.25; 10.70";"81600.00";"RUB";"233.00";"RUB";"81600.00";"RUB";"187.00";"RUB";"1";"1"
"9YQГЛВ";"Трубы проф. 50х25х 3.0";"168";"006";"6.00";"6.20";"79800.00";"RUB";"343.00";"RUB";"79800.00";"RUB";"276.00";"RUB";"1";"1"
"I3ГЛВ";"Трубы проф. 50х30х 2.0";"168";"006";"6.00";"6.20";"85700.00";"RUB";"273.00";"RUB";"85700.00";"RUB";"220.00";"RUB";"1";"1"
"AVZБ2";"Трубы проф. 50х50х 1.5";"168";"006";"6.00";"6.25";"94400.00";"RUB";"304.00";"RUB";"94400.00";"RUB";"244.00";"RUB";"1";"1"
